original_term_id	slim_term_id
DOID:1789	DOID:0060072
DOID:0080109	DOID:0060072
DOID:3813	DOID:0060072
DOID:6484	DOID:0060072
DOID:0060090	DOID:0060072
DOID:5505	DOID:0060072
DOID:0111366	DOID:0060072
DOID:3003	DOID:0060072
DOID:0060095	DOID:0060072
DOID:10188	DOID:0060072
DOID:1373	DOID:0060072
DOID:0060112	DOID:0060072
DOID:0060087	DOID:0060072
DOID:5806	DOID:0060072
DOID:6203	DOID:0060072
DOID:5043	DOID:0060072
DOID:11684	DOID:0060072
DOID:5123	DOID:0060072
DOID:5048	DOID:0060072
DOID:7611	DOID:0060072
DOID:0080829	DOID:0060072
DOID:1629	DOID:0060072
DOID:2066	DOID:0060072
DOID:10349	DOID:0060072
DOID:3840	DOID:0060072
DOID:6257	DOID:0060072
DOID:0081259	DOID:0060072
DOID:14308	DOID:0060072
DOID:5389	DOID:0060072
DOID:7607	DOID:0060072
DOID:7013	DOID:0060072
DOID:7878	DOID:0060072
DOID:5127	DOID:0060072
DOID:6562	DOID:0060072
DOID:6505	DOID:0060072
DOID:0060096	DOID:0060072
DOID:5726	DOID:0060072
DOID:5446	DOID:0060072
DOID:4386	DOID:0060072
DOID:6293	DOID:0060072
DOID:7610	DOID:0060072
DOID:3269	DOID:0060072
DOID:7609	DOID:0060072
DOID:0050869	DOID:0060072
DOID:6285	DOID:0060072
DOID:0080321	DOID:0060072
DOID:5209	DOID:0060072
DOID:731	DOID:0060072
DOID:3013	DOID:0060072
DOID:0081248	DOID:0060072
DOID:5124	DOID:0060072
DOID:2670	DOID:0060072
DOID:0050894	DOID:0060072
DOID:8003	DOID:0060072
DOID:3177	DOID:0060072
DOID:2614	DOID:0060072
DOID:3205	DOID:0060072
DOID:6175	DOID:0060072
DOID:1618	DOID:0060072
DOID:10156	DOID:0060072
DOID:0081283	DOID:0060072
DOID:5196	DOID:0060072
DOID:8331	DOID:0060072
DOID:6239	DOID:0060072
DOID:13956	DOID:0060072
DOID:275	DOID:0060072
DOID:0060097	DOID:0060072
DOID:0081302	DOID:0060072
DOID:6492	DOID:0060072
DOID:7160	DOID:0060072
DOID:5364	DOID:0060072
DOID:10022	DOID:0060072
DOID:5443	DOID:0060072
DOID:0060094	DOID:0060072
DOID:0050910	DOID:0060072
DOID:5138	DOID:0060072
DOID:3318	DOID:0060072
DOID:5429	DOID:0060072
DOID:3847	DOID:0060072
DOID:6559	DOID:0060072
DOID:13560	DOID:0060072
DOID:10209	DOID:0060072
DOID:4147	DOID:0060072
DOID:959	DOID:0060072
DOID:5392	DOID:0060072
DOID:10200	DOID:0060072
DOID:0050871	DOID:0060072
DOID:657	DOID:0060072
DOID:0050623	DOID:0060072
DOID:8410	DOID:0060072
DOID:6294	DOID:0060072
DOID:4028	DOID:0060072
DOID:10203	DOID:0060072
DOID:0080602	DOID:0060072
DOID:3173	DOID:0060072
DOID:4857	DOID:0060072
DOID:3829	DOID:0060072
DOID:11294	DOID:0060072
DOID:8104	DOID:0060072
DOID:4715	DOID:0060072
DOID:5442	DOID:0060072
DOID:955	DOID:0060072
DOID:2142	DOID:0060072
DOID:8304	DOID:0060072
DOID:2602	DOID:0060072
DOID:314	DOID:0060072
DOID:0060099	DOID:0060072
DOID:0080366	DOID:0060072
DOID:0050891	DOID:0060072
DOID:3855	DOID:0060072
DOID:5075	DOID:0060072
DOID:5759	DOID:0060072
DOID:0060121	DOID:0060072
DOID:13223	DOID:0060072
DOID:7179	DOID:0060072
DOID:2438	DOID:0060072
DOID:3578	DOID:0060072
DOID:956	DOID:0060072
DOID:7851	DOID:0060072
DOID:4434	DOID:0060072
DOID:4305	DOID:0060072
DOID:6945	DOID:0060072
DOID:5432	DOID:0060072
DOID:2001	DOID:0060072
DOID:5507	DOID:0060072
DOID:7539	DOID:0060072
DOID:1361	DOID:0060072
DOID:10207	DOID:0060072
DOID:5479	DOID:0060072
DOID:3165	DOID:0060072
DOID:1517	DOID:0060072
DOID:13958	DOID:0060072
DOID:0050624	DOID:0060072
DOID:3179	DOID:0060072
DOID:3267	DOID:0060072
DOID:2064	DOID:0060072
DOID:2661	DOID:0060072
