id	method	protocol	rank	event_ts
DATA_EVENT.00034077	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034080	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034081	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034084	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034085	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034088	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034089	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034092	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034093	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034096	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034097	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034100	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034101	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034104	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034105	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034108	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034109	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034112	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034113	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034116	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034117	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034120	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034121	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034124	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034125	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034128	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034129	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034132	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034133	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034136	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034137	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034140	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034141	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034144	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034145	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034148	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034149	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034152	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034153	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034156	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034157	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034160	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-09
DATA_EVENT.00034161	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-09
DATA_EVENT.00034164	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-16
DATA_EVENT.00034165	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-16
DATA_EVENT.00034168	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-02-14
DATA_EVENT.00034169	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-02-14
DATA_EVENT.00034172	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-02-14
DATA_EVENT.00034173	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-02-14
DATA_EVENT.00034176	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-02-14
DATA_EVENT.00034177	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-02-14
DATA_EVENT.00034180	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-12
DATA_EVENT.00034181	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-12
DATA_EVENT.00034184	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-12
DATA_EVENT.00034185	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-12
DATA_EVENT.00034188	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-13
DATA_EVENT.00034189	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-13
DATA_EVENT.00034192	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-13
DATA_EVENT.00034193	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-13
DATA_EVENT.00034196	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-13
DATA_EVENT.00034197	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-13
DATA_EVENT.00034200	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-12
DATA_EVENT.00034201	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-12
DATA_EVENT.00034204	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-13
DATA_EVENT.00034205	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-13
DATA_EVENT.00034208	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-12
DATA_EVENT.00034209	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-12
DATA_EVENT.00034212	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034213	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034216	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034217	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034220	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034221	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034224	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034225	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034228	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034229	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034232	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-07-18
DATA_EVENT.00034233	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-07-18
DATA_EVENT.00034236	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034237	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034240	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034241	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034244	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034245	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034248	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034249	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034252	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034253	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034256	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034257	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034260	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034261	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034264	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034265	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034268	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034269	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034272	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034273	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034276	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034277	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034280	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034281	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034284	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034285	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034288	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034289	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034292	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034293	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034296	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034297	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034300	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034301	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034304	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034305	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034308	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034309	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034312	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034313	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034316	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-01-18
DATA_EVENT.00034317	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-01-18
DATA_EVENT.00034320	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034321	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034324	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034325	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034328	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034329	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034332	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034333	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034336	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034337	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034340	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034341	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034344	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034345	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034348	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-05-26
DATA_EVENT.00034349	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-05-26
DATA_EVENT.00034352	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034353	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034356	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034357	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034360	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034361	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034364	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034365	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034368	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034369	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034372	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034373	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034376	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034377	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034380	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034381	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034384	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034385	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034388	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034389	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034392	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034393	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034396	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034397	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034400	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034401	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034404	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034405	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034408	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034409	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034412	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034413	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034416	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034417	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034420	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034421	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034424	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034425	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034428	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-11-04
DATA_EVENT.00034429	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-11-04
DATA_EVENT.00034432	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034433	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034436	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034437	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034440	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034441	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034444	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034445	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034448	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034449	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034452	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034453	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034456	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034457	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034460	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034461	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034464	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-05-27
DATA_EVENT.00034465	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-05-27
DATA_EVENT.00034468	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-05-26
DATA_EVENT.00034469	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-05-26
DATA_EVENT.00034472	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034473	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034476	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034477	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034480	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034481	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034484	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034485	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
DATA_EVENT.00034488	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-02-21
DATA_EVENT.00034489	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-02-21
DATA_EVENT.00034492	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-04-05
DATA_EVENT.00034493	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-04-05
DATA_EVENT.00034496	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-02-21
DATA_EVENT.00034497	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-02-21
DATA_EVENT.00034500	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-04-05
DATA_EVENT.00034501	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-04-05
DATA_EVENT.00034504	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-09-08
DATA_EVENT.00034505	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-09-08
DATA_EVENT.00034508	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-02-21
DATA_EVENT.00034509	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-02-21
DATA_EVENT.00034512	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034513	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034516	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034517	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034520	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034521	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034524	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034525	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034528	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034529	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034532	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034533	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034536	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034537	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034540	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034541	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034544	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2012-06-01
DATA_EVENT.00034545	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2012-06-01
DATA_EVENT.00034548	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-04-18
DATA_EVENT.00034549	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-04-18
