BioSampleID	DataEventID
GTEX-11EMC-1426-SM-5N9E4	DATA_EVENT.00001552
GTEX-11EMC-1726-SM-5H11P	DATA_EVENT.00001556
GTEX-11EMC-1826-SM-5A5JT	DATA_EVENT.00001560
GTEX-11EMC-1926-SM-5A5JU	DATA_EVENT.00001564
GTEX-11EMC-2026-SM-5A5JV	DATA_EVENT.00001568
GTEX-11EMC-2226-SM-5A5JW	DATA_EVENT.00001572
GTEX-11EMC-2526-SM-5PNVU	DATA_EVENT.00001576
GTEX-11EMC-2626-SM-59864	DATA_EVENT.00001580
GTEX-11EMC-2826-SM-5PNY6	DATA_EVENT.00001584
GTEX-11EMC-2926-SM-5EQ4F	DATA_EVENT.00001588
GTEX-11EMC-3026-SM-5EQ4R	DATA_EVENT.00001592
GTEX-11EMC-3126-SM-5EGJP	DATA_EVENT.00001596
GTEX-11EMC-3226-SM-5EGKW	DATA_EVENT.00001600
GTEX-11EMC-3326-SM-5P9JH	DATA_EVENT.00001604
GTEX-11EQ8-0001-SM-6WBTP	DATA_EVENT.00051156
GTEX-11EQ8-0006-SM-5P9HJ	DATA_EVENT.00001608
GTEX-11EQ8-0008-SM-5Q5DJ	DATA_EVENT.00001612
GTEX-11EQ8-0126-SM-5EQ54	DATA_EVENT.00001616
GTEX-11EQ8-0226-SM-5EQ5G	DATA_EVENT.00001620
GTEX-11EQ8-0426-SM-5N9DP	DATA_EVENT.00001624
GTEX-11EQ8-0526-SM-5N9BC	DATA_EVENT.00001628
GTEX-11EQ8-0826-SM-5N9FG	DATA_EVENT.00001632
GTEX-11EQ8-0926-SM-5H12V	DATA_EVENT.00001636
GTEX-11EQ8-1326-SM-5EGJQ	DATA_EVENT.00001640
GTEX-11EQ8-1426-SM-5EGJR	DATA_EVENT.00001644
GTEX-11EQ8-2626-SM-5N9BO	DATA_EVENT.00001648
GTEX-11EQ8-2826-SM-5N9C1	DATA_EVENT.00001652
GTEX-11EQ9-0002-SM-5QGQ1	DATA_EVENT.00001656
GTEX-11EQ9-0003-SM-6WBTK	DATA_EVENT.00051160
GTEX-11EQ9-0006-SM-5LUB6	DATA_EVENT.00001660
GTEX-11EQ9-0008-SM-5Q5DK	DATA_EVENT.00001664
GTEX-11EQ9-0126-SM-5986I	DATA_EVENT.00001668
GTEX-11EQ9-0226-SM-5A5JX	DATA_EVENT.00001672
GTEX-11EQ9-0426-SM-5A5JY	DATA_EVENT.00001676
GTEX-11EQ9-0526-SM-5A5JZ	DATA_EVENT.00001680
GTEX-11EQ9-0626-SM-5A5K1	DATA_EVENT.00001684
GTEX-11EQ9-0726-SM-5A5K2	DATA_EVENT.00001688
GTEX-11EQ9-0826-SM-5986Y	DATA_EVENT.00001692
GTEX-11EQ9-0926-SM-5HL6I	DATA_EVENT.00001696
GTEX-11EQ9-1026-SM-5H134	DATA_EVENT.00001700
GTEX-11EQ9-1126-SM-5987I	DATA_EVENT.00001704
GTEX-11EQ9-1226-SM-5987E	DATA_EVENT.00001708
GTEX-11EQ9-1326-SM-5985X	DATA_EVENT.00001712
GTEX-11EQ9-1426-SM-5987G	DATA_EVENT.00001716
GTEX-11EQ9-1526-SM-5PNY7	DATA_EVENT.00001720
GTEX-11EQ9-1626-SM-5PNY8	DATA_EVENT.00001724
GTEX-11EQ9-1726-SM-5HL6U	DATA_EVENT.00001728
GTEX-11EQ9-1826-SM-5Q5AJ	DATA_EVENT.00001732
GTEX-11EQ9-1926-SM-5PNVV	DATA_EVENT.00001736
GTEX-11EQ9-2026-SM-5P9JI	DATA_EVENT.00001740
GTEX-11EQ9-2126-SM-5PNVW	DATA_EVENT.00001744
GTEX-11EQ9-2226-SM-5987H	DATA_EVENT.00001748
GTEX-11EQ9-2326-SM-5HL5H	DATA_EVENT.00001752
GTEX-11EQ9-2426-SM-5HL5T	DATA_EVENT.00001756
GTEX-11EQ9-2526-SM-5HL66	DATA_EVENT.00001760
GTEX-11GS4-0004-SM-6WBTL	DATA_EVENT.00051164
GTEX-11GS4-0006-SM-5SI9M	DATA_EVENT.00001764
GTEX-11GS4-0008-SM-5QGRA	DATA_EVENT.00001768
GTEX-11GS4-0226-SM-5HL77	DATA_EVENT.00001772
GTEX-11GS4-0326-SM-5N9F7	DATA_EVENT.00001776
GTEX-11GS4-0426-SM-5N9CD	DATA_EVENT.00001780
GTEX-11GS4-0526-SM-5A5KQ	DATA_EVENT.00001784
GTEX-11GS4-0626-SM-5A5LC	DATA_EVENT.00001788
GTEX-11GS4-0826-SM-5986J	DATA_EVENT.00001792
GTEX-11GS4-1026-SM-5N9DE	DATA_EVENT.00001796
GTEX-11GS4-1426-SM-5N9D2	DATA_EVENT.00001800
GTEX-11GS4-1826-SM-5HL4T	DATA_EVENT.00001804
GTEX-11GS4-2026-SM-5N9CP	DATA_EVENT.00001808
GTEX-11GS4-2126-SM-5A5KR	DATA_EVENT.00001812
GTEX-11GS4-2326-SM-5A5KS	DATA_EVENT.00001816
GTEX-11GS4-2526-SM-5A5KT	DATA_EVENT.00001820
GTEX-11GS4-2626-SM-5A5LD	DATA_EVENT.00001824
GTEX-11GS4-2726-SM-5A5LE	DATA_EVENT.00001828
GTEX-11GS4-2826-SM-5HL56	DATA_EVENT.00001832
GTEX-11GS4-2926-SM-5A5LF	DATA_EVENT.00001836
GTEX-11GS4-3026-SM-5A5LG	DATA_EVENT.00001840
GTEX-11GS4-3126-SM-5A5LH	DATA_EVENT.00001844
GTEX-11GSO-0003-SM-6WBTR	DATA_EVENT.00051168
GTEX-11GSO-0005-SM-5O9CA	DATA_EVENT.00001848
GTEX-11GSO-0011-R1b-SM-57WD3	DATA_EVENT.00001852
GTEX-11GSO-0011-R2a-SM-57WDF	DATA_EVENT.00001856
GTEX-11GSO-0011-R3b-SM-57WB2	DATA_EVENT.00001860
GTEX-11GSO-0226-SM-5A5LV	DATA_EVENT.00001864
GTEX-11GSO-0626-SM-5A5LW	DATA_EVENT.00001868
GTEX-11GSO-1926-SM-5A5K3	DATA_EVENT.00001872
GTEX-11GSO-2326-SM-5A5LX	DATA_EVENT.00001876
GTEX-11GSO-2426-SM-5A5LY	DATA_EVENT.00001880
GTEX-11GSO-2526-SM-5PNVX	DATA_EVENT.00001884
GTEX-11GSO-2626-SM-5Q5AK	DATA_EVENT.00001888
GTEX-11GSO-2826-SM-5HL6Q	DATA_EVENT.00001892
GTEX-11GSO-2926-SM-5HL73	DATA_EVENT.00001896
GTEX-11GSO-3026-SM-5Q5AL	DATA_EVENT.00001900
GTEX-11GSP-0004-SM-6WBTQ	DATA_EVENT.00051172
GTEX-11GSP-0006-SM-5N9EL	DATA_EVENT.00001904
GTEX-11GSP-0008-SM-5Q5DM	DATA_EVENT.00001908
GTEX-11GSP-0011-R10a-SM-5NQ7J	DATA_EVENT.00001912
GTEX-11GSP-0011-R11b-SM-5NQ7V	DATA_EVENT.00001916
GTEX-11GSP-0011-R5a-SM-57WBE	DATA_EVENT.00001920
GTEX-11GSP-0011-R6b-SM-57WBQ	DATA_EVENT.00001924
GTEX-11GSP-0011-R7b-SM-57WC3	DATA_EVENT.00001928
GTEX-11GSP-0011-R8b-SM-5NQ79	DATA_EVENT.00001932
GTEX-11GSP-0011-R9b-SM-5NQ77	DATA_EVENT.00001936
GTEX-11GSP-0126-SM-5A5KU	DATA_EVENT.00001940
GTEX-11GSP-0226-SM-5A5KV	DATA_EVENT.00001944
GTEX-11GSP-0326-SM-5A5KW	DATA_EVENT.00001948
GTEX-11GSP-0426-SM-5A5KX	DATA_EVENT.00001952
GTEX-11GSP-0626-SM-5986T	DATA_EVENT.00001956
GTEX-11GSP-0726-SM-5986L	DATA_EVENT.00001960
GTEX-11GSP-1126-SM-5A5LM	DATA_EVENT.00001964
GTEX-11GSP-1226-SM-5985M	DATA_EVENT.00001968
GTEX-11GSP-1326-SM-5A5KY	DATA_EVENT.00001972
GTEX-11GSP-1626-SM-5986N	DATA_EVENT.00001976
GTEX-11GSP-1726-SM-5A5LI	DATA_EVENT.00001980
GTEX-11GSP-1826-SM-5N9DQ	DATA_EVENT.00001984
GTEX-11GSP-2126-SM-5HL5E	DATA_EVENT.00001988
GTEX-11GSP-2226-SM-5HL5Q	DATA_EVENT.00001992
GTEX-11GSP-2326-SM-5HL63	DATA_EVENT.00001996
GTEX-11GSP-2426-SM-5N9BD	DATA_EVENT.00002000
GTEX-11GSP-2526-SM-5N9BP	DATA_EVENT.00002004
GTEX-11GSP-2726-SM-5A5LJ	DATA_EVENT.00002008
GTEX-11GSP-2826-SM-5A5LK	DATA_EVENT.00002012
GTEX-11GSP-2926-SM-5N9C2	DATA_EVENT.00002016
GTEX-11GSP-3026-SM-5N9CE	DATA_EVENT.00002020
GTEX-11GSP-3126-SM-5A5LL	DATA_EVENT.00002024
GTEX-11GSP-3226-SM-5986O	DATA_EVENT.00002028
GTEX-11H98-0008-SM-5QGR8	DATA_EVENT.00002032
GTEX-11H98-0011-R10b-SM-5NQ98	DATA_EVENT.00002036
GTEX-11H98-0011-R11b-SM-5NQ6U	DATA_EVENT.00002040
GTEX-11H98-0011-R5b-SM-57WCF	DATA_EVENT.00002044
GTEX-11H98-0011-R8a-SM-5NQ8V	DATA_EVENT.00002048
GTEX-11H98-0126-SM-5EGHG	DATA_EVENT.00002052
GTEX-11H98-0226-SM-5NQ89	DATA_EVENT.00002056
GTEX-11H98-0326-SM-5HL4S	DATA_EVENT.00002060
GTEX-11H98-0426-SM-5HL55	DATA_EVENT.00002064
GTEX-11I78-0001-SM-5Q5BE	DATA_EVENT.00002068
GTEX-11I78-0002-SM-6WBU2	DATA_EVENT.00051176
GTEX-11I78-0005-SM-5N9GB	DATA_EVENT.00002072
GTEX-11I78-0008-SM-5Q5DI	DATA_EVENT.00002076
GTEX-11I78-0126-SM-5HL6F	DATA_EVENT.00002080
GTEX-11I78-0226-SM-5HL6R	DATA_EVENT.00002084
GTEX-11I78-0526-SM-5986A	DATA_EVENT.00002088
GTEX-11I78-0626-SM-5A5LZ	DATA_EVENT.00002092
GTEX-11I78-0726-SM-5A5M1	DATA_EVENT.00002096
GTEX-11I78-0826-SM-5A5K4	DATA_EVENT.00002100
GTEX-11I78-1026-SM-5HL74	DATA_EVENT.00002104
GTEX-11I78-1126-SM-5A5K5	DATA_EVENT.00002108
GTEX-11I78-1226-SM-5A5K6	DATA_EVENT.00002112
GTEX-11I78-1326-SM-5PNY9	DATA_EVENT.00002116
GTEX-11I78-1426-SM-5PNVY	DATA_EVENT.00002120
GTEX-11I78-1526-SM-5A5K7	DATA_EVENT.00002124
GTEX-11I78-1626-SM-5A5M2	DATA_EVENT.00002128
GTEX-11I78-1726-SM-5A5M3	DATA_EVENT.00002132
GTEX-11I78-1826-SM-5A5M4	DATA_EVENT.00002136
GTEX-11I78-1926-SM-59878	DATA_EVENT.00002140
GTEX-11I78-2026-SM-5987C	DATA_EVENT.00002144
GTEX-11I78-2126-SM-5A5K8	DATA_EVENT.00002148
GTEX-11I78-2226-SM-5PNYA	DATA_EVENT.00002152
GTEX-11I78-2326-SM-5Q5AH	DATA_EVENT.00002156
GTEX-11I78-2426-SM-5A5K9	DATA_EVENT.00002160
GTEX-11I78-2626-SM-5Q5AI	DATA_EVENT.00002164
GTEX-11ILO-0006-SM-5LZWE	DATA_EVENT.00002168
GTEX-11ILO-0008-SM-5QGR9	DATA_EVENT.00002172
GTEX-11ILO-0126-SM-5A5LN	DATA_EVENT.00002176
GTEX-11ILO-0226-SM-5N9D3	DATA_EVENT.00002180
GTEX-11ILO-0426-SM-5HL4V	DATA_EVENT.00002184
GTEX-11ILO-0526-SM-5N9DF	DATA_EVENT.00002188
GTEX-11ILO-0626-SM-5A5LO	DATA_EVENT.00002192
GTEX-11ILO-0726-SM-5HL5I	DATA_EVENT.00002196
GTEX-11ILO-1026-SM-5A5LP	DATA_EVENT.00002200
GTEX-11ILO-1526-SM-5A5KZ	DATA_EVENT.00002204
GTEX-11ILO-2026-SM-5N9CQ	DATA_EVENT.00002208
GTEX-11ILO-2226-SM-5A5L1	DATA_EVENT.00002212
GTEX-11ILO-2526-SM-5A5LQ	DATA_EVENT.00002216
GTEX-11LCK-0002-SM-6WBSW	DATA_EVENT.00051180
GTEX-11LCK-0005-SM-5O98U	DATA_EVENT.00002220
GTEX-11LCK-0008-SM-5Q5BB	DATA_EVENT.00002224
GTEX-11LCK-0126-SM-5A5M5	DATA_EVENT.00002228
GTEX-11LCK-0226-SM-5A5M6	DATA_EVENT.00002232
GTEX-11LCK-0326-SM-5A5M7	DATA_EVENT.00002236
GTEX-11LCK-0426-SM-5A5M8	DATA_EVENT.00002240
GTEX-11LCK-0526-SM-5A5M9	DATA_EVENT.00002244
GTEX-11LCK-0726-SM-5PNYC	DATA_EVENT.00002248
GTEX-11LCK-0826-SM-5PNYD	DATA_EVENT.00002252
GTEX-11LCK-0926-SM-5A5KA	DATA_EVENT.00002256
GTEX-11LCK-1026-SM-5A5KB	DATA_EVENT.00002260
GTEX-11LCK-1126-SM-5A5KC	DATA_EVENT.00002264
GTEX-11LCK-1226-SM-5Q5AM	DATA_EVENT.00002268
GTEX-11LCK-1326-SM-5Q5AN	DATA_EVENT.00002272
GTEX-11LCK-1426-SM-5HL5R	DATA_EVENT.00002276
GTEX-11LCK-1526-SM-5HL64	DATA_EVENT.00002280
GTEX-11LCK-1626-SM-5PNYB	DATA_EVENT.00002284
GTEX-11LCK-1726-SM-5S2OQ	DATA_EVENT.00002288
GTEX-11LCK-1926-SM-5A5KE	DATA_EVENT.00002292
GTEX-11LCK-2026-SM-5A5MA	DATA_EVENT.00002296
GTEX-11LCK-2226-SM-5HL4Q	DATA_EVENT.00002300
GTEX-11LCK-2326-SM-5HL53	DATA_EVENT.00002304
GTEX-11LCK-2426-SM-5HL5F	DATA_EVENT.00002308
GTEX-11NSD-0005-SM-5LZZ5	DATA_EVENT.00002312
GTEX-11NSD-0008-SM-5Q5BC	DATA_EVENT.00002316
GTEX-11NSD-0126-SM-5987F	DATA_EVENT.00002320
GTEX-11NSD-0226-SM-5A5LR	DATA_EVENT.00002324
GTEX-11NSD-0326-SM-5A5LS	DATA_EVENT.00002328
GTEX-11NSD-0426-SM-5N9CR	DATA_EVENT.00002332
GTEX-11NSD-0526-SM-5A5LT	DATA_EVENT.00002336
GTEX-11NSD-0626-SM-5A5LU	DATA_EVENT.00002340
GTEX-11NSD-0826-SM-5986S	DATA_EVENT.00002344
GTEX-11NSD-0926-SM-5N9DR	DATA_EVENT.00002348
GTEX-11NSD-1026-SM-5N9BE	DATA_EVENT.00002352
GTEX-11NSD-1126-SM-5N9BQ	DATA_EVENT.00002356
GTEX-11NSD-1226-SM-5986Q	DATA_EVENT.00002360
GTEX-11NSD-1426-SM-5HL67	DATA_EVENT.00002364
GTEX-11NSD-1626-SM-5986U	DATA_EVENT.00002368
GTEX-11NSD-1726-SM-5N9C3	DATA_EVENT.00002372
GTEX-11NSD-1826-SM-5N9CF	DATA_EVENT.00002376
GTEX-11NSD-2026-SM-5HL5U	DATA_EVENT.00002380
GTEX-11NSD-2226-SM-5986V	DATA_EVENT.00002384
GTEX-11NUK-0004-SM-6WBTU	DATA_EVENT.00051184
GTEX-11NUK-0005-SM-5MR5F	DATA_EVENT.00002388
GTEX-11NUK-0008-SM-5Q5B9	DATA_EVENT.00002392
GTEX-11NUK-0126-SM-5A5L3	DATA_EVENT.00002396
GTEX-11NUK-0226-SM-5A5L4	DATA_EVENT.00002400
GTEX-11NUK-0426-SM-5HL5V	DATA_EVENT.00002404
GTEX-11NUK-0526-SM-5A5L5	DATA_EVENT.00002408
GTEX-11NUK-0726-SM-5A5ME	DATA_EVENT.00002412
GTEX-11NUK-0826-SM-5HL4U	DATA_EVENT.00002416
GTEX-11NUK-0926-SM-5HL57	DATA_EVENT.00002420
GTEX-11NUK-1026-SM-5HL5J	DATA_EVENT.00002424
GTEX-11NUK-1226-SM-5P9GM	DATA_EVENT.00002428
GTEX-11NUK-1326-SM-5P9GN	DATA_EVENT.00002432
GTEX-11NUK-1426-SM-5HL68	DATA_EVENT.00002436
GTEX-11NUK-1726-SM-5A5L2	DATA_EVENT.00002440
GTEX-11NUK-2026-SM-5PNVZ	DATA_EVENT.00002444
GTEX-11NUK-2426-SM-5BC4U	DATA_EVENT.00002448
GTEX-11NUK-2626-SM-5A5MB	DATA_EVENT.00002452
GTEX-11NUK-2726-SM-5A5MC	DATA_EVENT.00002456
GTEX-11NUK-2926-SM-5A5MD	DATA_EVENT.00002460
GTEX-11NUK-3026-SM-5986K	DATA_EVENT.00002464
GTEX-11NUK-3126-SM-5986M	DATA_EVENT.00002468
GTEX-11NV4-0001-SM-6WBTT	DATA_EVENT.00051188
GTEX-11NV4-0005-SM-5N9EX	DATA_EVENT.00002472
GTEX-11NV4-0008-SM-5Q5BA	DATA_EVENT.00002476
GTEX-11NV4-0011-R5a-SM-5NQ88	DATA_EVENT.00002480
GTEX-11NV4-0011-R6a-SM-57WD5	DATA_EVENT.00002484
GTEX-11NV4-0011-R7a-SM-57WDH	DATA_EVENT.00002488
GTEX-11NV4-0326-SM-5HL58	DATA_EVENT.00002492
GTEX-11NV4-0526-SM-5N9BF	DATA_EVENT.00002496
GTEX-11NV4-0626-SM-5N9BR	DATA_EVENT.00002500
GTEX-11NV4-0826-SM-5BC4S	DATA_EVENT.00002504
GTEX-11NV4-1126-SM-5HL6J	DATA_EVENT.00002508
GTEX-11NV4-1326-SM-5HL6V	DATA_EVENT.00002512
GTEX-11NV4-1426-SM-5BC4W	DATA_EVENT.00002516
GTEX-11NV4-1726-SM-5N9FC	DATA_EVENT.00002520
GTEX-11NV4-1926-SM-5N9D4	DATA_EVENT.00002524
GTEX-11NV4-2026-SM-5N9DG	DATA_EVENT.00002528
GTEX-11NV4-2126-SM-5N9DS	DATA_EVENT.00002532
GTEX-11NV4-2226-SM-5BC4T	DATA_EVENT.00002536
GTEX-11NV4-2326-SM-5BC4X	DATA_EVENT.00002540
GTEX-11O72-0006-SM-5O9DB	DATA_EVENT.00002544
GTEX-11O72-0008-SM-5Q5DN	DATA_EVENT.00002548
GTEX-11O72-0126-SM-59887	DATA_EVENT.00002552
GTEX-11O72-0226-SM-59869	DATA_EVENT.00002556
GTEX-11O72-0326-SM-5986D	DATA_EVENT.00002560
GTEX-11O72-0426-SM-5BC5B	DATA_EVENT.00002564
GTEX-11O72-0526-SM-5Q5AO	DATA_EVENT.00002568
GTEX-11O72-0626-SM-5PNYE	DATA_EVENT.00002572
GTEX-11O72-0726-SM-5P9GO	DATA_EVENT.00002576
GTEX-11O72-1026-SM-5986B	DATA_EVENT.00002580
GTEX-11O72-1126-SM-5N9E2	DATA_EVENT.00002584
GTEX-11O72-1326-SM-5BC5A	DATA_EVENT.00002588
GTEX-11O72-1926-SM-5PNW1	DATA_EVENT.00002592
GTEX-11O72-2026-SM-5N9G8	DATA_EVENT.00002596
GTEX-11O72-2126-SM-5N9FO	DATA_EVENT.00002600
GTEX-11O72-2226-SM-5PNW2	DATA_EVENT.00002604
GTEX-11O72-2326-SM-5BC7H	DATA_EVENT.00002608
GTEX-11O72-2726-SM-5HL6K	DATA_EVENT.00002612
GTEX-11O72-2826-SM-5HL6W	DATA_EVENT.00002616
GTEX-11O72-2926-SM-5BC4V	DATA_EVENT.00002620
GTEX-11O72-3026-SM-5986R	DATA_EVENT.00002624
GTEX-11OC5-0004-SM-5S2O6	DATA_EVENT.00002628
GTEX-11OC5-0006-SM-5N9FA	DATA_EVENT.00002632
GTEX-11OC5-0008-SM-5S2OH	DATA_EVENT.00002636
GTEX-11OC5-0126-SM-5HL6A	DATA_EVENT.00002640
GTEX-11OC5-0326-SM-5PNW5	DATA_EVENT.00002644
GTEX-11OC5-0426-SM-5Q5AR	DATA_EVENT.00002648
GTEX-11OC5-0526-SM-5N9EE	DATA_EVENT.00002652
GTEX-11OC5-0626-SM-5HL6M	DATA_EVENT.00002656
GTEX-11OC5-0726-SM-5P9JK	DATA_EVENT.00002660
GTEX-11OF3-0006-SM-5O9CM	DATA_EVENT.00002664
GTEX-11OF3-0008-SM-5S2NH	DATA_EVENT.00002668
GTEX-11OF3-0011-R11a-SM-57WCR	DATA_EVENT.00002672
GTEX-11OF3-0011-R5a-SM-57WB4	DATA_EVENT.00002676
GTEX-11OF3-0011-R6b-SM-57WBG	DATA_EVENT.00002680
GTEX-11OF3-0011-R7a-SM-57WCG	DATA_EVENT.00002684
GTEX-11OF3-0011-R8b-SM-57WCS	DATA_EVENT.00002688
GTEX-11OF3-0126-SM-5PNYF	DATA_EVENT.00002692
GTEX-11OF3-0626-SM-5BC4Y	DATA_EVENT.00002696
GTEX-11OF3-0726-SM-5BC4Z	DATA_EVENT.00002700
GTEX-11OF3-0826-SM-5BC51	DATA_EVENT.00002704
GTEX-11OF3-1126-SM-5986C	DATA_EVENT.00002708
GTEX-11OF3-1326-SM-5N9FJ	DATA_EVENT.00002712
GTEX-11OF3-1726-SM-5GU5Q	DATA_EVENT.00002716
GTEX-11OF3-1826-SM-5987N	DATA_EVENT.00002720
GTEX-11OF3-1926-SM-59889	DATA_EVENT.00002724
GTEX-11OF3-2226-SM-5986F	DATA_EVENT.00002728
GTEX-11OF3-2326-SM-5GU73	DATA_EVENT.00002732
GTEX-11OF3-2426-SM-5Q5AS	DATA_EVENT.00002736
GTEX-11OF3-2526-SM-5P9JL	DATA_EVENT.00002740
GTEX-11OF3-2626-SM-5GU7F	DATA_EVENT.00002744
GTEX-11OF3-2926-SM-5HL78	DATA_EVENT.00002748
GTEX-11OF3-3026-SM-5GU52	DATA_EVENT.00002752
GTEX-11OF3-3126-SM-5GU5E	DATA_EVENT.00002756
GTEX-11ONC-0005-SM-5O9CY	DATA_EVENT.00002760
GTEX-11ONC-0008-SM-5S2MG	DATA_EVENT.00002764
GTEX-11ONC-0011-R1a-SM-57WD4	DATA_EVENT.00002768
GTEX-11ONC-0011-R8b-SM-5NQ87	DATA_EVENT.00002772
GTEX-11ONC-0011-R9b-SM-5NQ8J	DATA_EVENT.00002776
GTEX-11ONC-0126-SM-5PNW6	DATA_EVENT.00002780
GTEX-11ONC-0526-SM-5BC57	DATA_EVENT.00002784
GTEX-11ONC-0926-SM-5BC5E	DATA_EVENT.00002788
GTEX-11ONC-1026-SM-5GU64	DATA_EVENT.00002792
GTEX-11ONC-1126-SM-5GU6G	DATA_EVENT.00002796
GTEX-11ONC-1426-SM-5N9F4	DATA_EVENT.00002800
GTEX-11ONC-1526-SM-5GU6S	DATA_EVENT.00002804
GTEX-11ONC-1926-SM-5GU75	DATA_EVENT.00002808
GTEX-11ONC-2026-SM-5HL61	DATA_EVENT.00002812
GTEX-11ONC-2126-SM-5HL6E	DATA_EVENT.00002816
GTEX-11ONC-2226-SM-5HL6D	DATA_EVENT.00002820
GTEX-11ONC-2326-SM-5HL6P	DATA_EVENT.00002824
GTEX-11ONC-2426-SM-5GU7H	DATA_EVENT.00002828
GTEX-11ONC-2526-SM-5986W	DATA_EVENT.00002832
GTEX-11ONC-2726-SM-5N9DZ	DATA_EVENT.00002836
GTEX-11ONC-2826-SM-5P9GQ	DATA_EVENT.00002840
GTEX-11ONC-2926-SM-5P9JM	DATA_EVENT.00002844
GTEX-11ONC-3026-SM-5985W	DATA_EVENT.00002848
GTEX-11P7K-0002-SM-6WBUI	DATA_EVENT.00051192
GTEX-11P7K-0003-SM-5S2OU	DATA_EVENT.00002852
GTEX-11P7K-0006-SM-5N9FM	DATA_EVENT.00002856
GTEX-11P7K-0008-SM-5S2O5	DATA_EVENT.00002860
GTEX-11P7K-0126-SM-5986E	DATA_EVENT.00002864
GTEX-11P7K-0226-SM-5986Z	DATA_EVENT.00002868
GTEX-11P7K-0326-SM-59871	DATA_EVENT.00002872
GTEX-11P7K-0426-SM-5BC5H	DATA_EVENT.00002876
GTEX-11P7K-0526-SM-5BC5I	DATA_EVENT.00002880
GTEX-11P7K-0626-SM-5985Z	DATA_EVENT.00002884
GTEX-11P7K-0726-SM-5EGKX	DATA_EVENT.00002888
GTEX-11P7K-0826-SM-5BC5F	DATA_EVENT.00002892
GTEX-11P7K-1026-SM-5HL6Y	DATA_EVENT.00002896
GTEX-11P7K-1126-SM-5HL4L	DATA_EVENT.00002900
GTEX-11P7K-1226-SM-5HL4X	DATA_EVENT.00002904
GTEX-11P7K-1326-SM-5BC5G	DATA_EVENT.00002908
GTEX-11P7K-1426-SM-5EGKY	DATA_EVENT.00002912
GTEX-11P7K-1526-SM-5EGI7	DATA_EVENT.00002916
GTEX-11P7K-1626-SM-5GU63	DATA_EVENT.00002920
GTEX-11P7K-1726-SM-5GU6F	DATA_EVENT.00002924
GTEX-11P7K-1826-SM-5HL5A	DATA_EVENT.00002928
GTEX-11P7K-1926-SM-5GU6R	DATA_EVENT.00002932
GTEX-11P7K-2026-SM-5GU74	DATA_EVENT.00002936
GTEX-11P7K-2126-SM-5GU7G	DATA_EVENT.00002940
GTEX-11P7K-2226-SM-5GU56	DATA_EVENT.00002944
GTEX-11P7K-2326-SM-5EGKZ	DATA_EVENT.00002948
GTEX-11P81-0002-SM-6WBTV	DATA_EVENT.00051196
GTEX-11P81-0006-SM-5NQ7A	DATA_EVENT.00002952
GTEX-11P81-0008-SM-5S2OT	DATA_EVENT.00002956
GTEX-11P81-0126-SM-5HL5Y	DATA_EVENT.00002960
GTEX-11P81-0226-SM-5HL5M	DATA_EVENT.00002964
GTEX-11P81-0326-SM-5HL6B	DATA_EVENT.00002968
GTEX-11P81-0526-SM-59873	DATA_EVENT.00002972
GTEX-11P81-0726-SM-5PNYH	DATA_EVENT.00002976
GTEX-11P81-0826-SM-5P9GR	DATA_EVENT.00002980
GTEX-11P81-0926-SM-59874	DATA_EVENT.00002984
GTEX-11P81-1026-SM-5GU54	DATA_EVENT.00002988
GTEX-11P81-1126-SM-5GU5G	DATA_EVENT.00002992
GTEX-11P81-1326-SM-5GU5S	DATA_EVENT.00002996
GTEX-11P81-1426-SM-5P9JN	DATA_EVENT.00003000
GTEX-11P81-1526-SM-5P9GS	DATA_EVENT.00003004
GTEX-11P81-1626-SM-5BC52	DATA_EVENT.00003008
GTEX-11P81-1926-SM-5BC53	DATA_EVENT.00003012
GTEX-11P81-2026-SM-5P9GT	DATA_EVENT.00003016
GTEX-11P81-2126-SM-5HL6N	DATA_EVENT.00003020
GTEX-11P81-2226-SM-5PNYI	DATA_EVENT.00003024
GTEX-11P81-2326-SM-59875	DATA_EVENT.00003028
GTEX-11P81-2426-SM-5GU65	DATA_EVENT.00003032
GTEX-11P81-2526-SM-5GU6H	DATA_EVENT.00003036
GTEX-11P81-2626-SM-5GU6T	DATA_EVENT.00003040
GTEX-11P81-2726-SM-59876	DATA_EVENT.00003044
GTEX-11P82-0003-SM-6WBSX	DATA_EVENT.00051200
GTEX-11P82-0006-SM-5N9FY	DATA_EVENT.00003048
GTEX-11P82-0008-SM-5S2MS	DATA_EVENT.00003052
GTEX-11P82-0126-SM-5HL72	DATA_EVENT.00003056
GTEX-11P82-0226-SM-5HL4O	DATA_EVENT.00003060
GTEX-11P82-0326-SM-5HL51	DATA_EVENT.00003064
GTEX-11P82-0426-SM-5HL5D	DATA_EVENT.00003068
GTEX-11P82-0526-SM-5986P	DATA_EVENT.00003072
GTEX-11P82-0626-SM-5PNYK	DATA_EVENT.00003076
GTEX-11P82-0726-SM-5PNYL	DATA_EVENT.00003080
GTEX-11P82-0826-SM-5P9GU	DATA_EVENT.00003084
GTEX-11P82-0926-SM-5986X	DATA_EVENT.00003088
GTEX-11P82-1026-SM-5BC5J	DATA_EVENT.00003092
GTEX-11P82-1126-SM-5BC5K	DATA_EVENT.00003096
GTEX-11P82-1226-SM-5HL5P	DATA_EVENT.00003100
