FileID	DatasetID
FILE_ID.00039666	DATASET.00000001
FILE_ID.00039667	DATASET.00000003
FILE_ID.00039670	DATASET.00000001
FILE_ID.00039671	DATASET.00000003
FILE_ID.00039674	DATASET.00000001
FILE_ID.00039675	DATASET.00000003
FILE_ID.00039678	DATASET.00000001
FILE_ID.00039679	DATASET.00000003
FILE_ID.00039682	DATASET.00000001
FILE_ID.00039683	DATASET.00000003
FILE_ID.00039686	DATASET.00000001
FILE_ID.00039687	DATASET.00000003
FILE_ID.00039690	DATASET.00000001
FILE_ID.00039691	DATASET.00000003
FILE_ID.00039694	DATASET.00000001
FILE_ID.00039695	DATASET.00000003
FILE_ID.00039698	DATASET.00000001
FILE_ID.00039699	DATASET.00000003
FILE_ID.00039702	DATASET.00000001
FILE_ID.00039703	DATASET.00000003
FILE_ID.00039706	DATASET.00000001
FILE_ID.00039707	DATASET.00000003
FILE_ID.00039710	DATASET.00000001
FILE_ID.00039711	DATASET.00000003
FILE_ID.00039714	DATASET.00000001
FILE_ID.00039715	DATASET.00000003
FILE_ID.00039718	DATASET.00000001
FILE_ID.00039719	DATASET.00000003
FILE_ID.00039722	DATASET.00000001
FILE_ID.00039723	DATASET.00000003
FILE_ID.00039726	DATASET.00000001
FILE_ID.00039727	DATASET.00000003
FILE_ID.00039730	DATASET.00000001
FILE_ID.00039731	DATASET.00000003
FILE_ID.00039734	DATASET.00000001
FILE_ID.00039735	DATASET.00000003
FILE_ID.00039738	DATASET.00000001
FILE_ID.00039739	DATASET.00000003
FILE_ID.00039742	DATASET.00000001
FILE_ID.00039743	DATASET.00000003
FILE_ID.00039746	DATASET.00000001
FILE_ID.00039747	DATASET.00000003
FILE_ID.00039750	DATASET.00000001
FILE_ID.00039751	DATASET.00000003
FILE_ID.00039754	DATASET.00000001
FILE_ID.00039755	DATASET.00000003
FILE_ID.00039758	DATASET.00000001
FILE_ID.00039759	DATASET.00000003
FILE_ID.00039762	DATASET.00000001
FILE_ID.00039763	DATASET.00000003
FILE_ID.00039766	DATASET.00000001
FILE_ID.00039767	DATASET.00000003
FILE_ID.00039770	DATASET.00000001
FILE_ID.00039771	DATASET.00000003
FILE_ID.00039774	DATASET.00000001
FILE_ID.00039775	DATASET.00000003
FILE_ID.00039778	DATASET.00000001
FILE_ID.00039779	DATASET.00000003
FILE_ID.00039782	DATASET.00000001
FILE_ID.00039783	DATASET.00000003
FILE_ID.00039786	DATASET.00000001
FILE_ID.00039787	DATASET.00000003
FILE_ID.00039790	DATASET.00000001
FILE_ID.00039791	DATASET.00000003
FILE_ID.00039794	DATASET.00000001
FILE_ID.00039795	DATASET.00000003
FILE_ID.00039798	DATASET.00000001
FILE_ID.00039799	DATASET.00000003
FILE_ID.00039802	DATASET.00000001
FILE_ID.00039803	DATASET.00000003
FILE_ID.00039806	DATASET.00000001
FILE_ID.00039807	DATASET.00000003
FILE_ID.00039810	DATASET.00000001
FILE_ID.00039811	DATASET.00000003
FILE_ID.00039814	DATASET.00000001
FILE_ID.00039815	DATASET.00000003
FILE_ID.00039818	DATASET.00000001
FILE_ID.00039819	DATASET.00000003
FILE_ID.00039822	DATASET.00000001
FILE_ID.00039823	DATASET.00000003
FILE_ID.00039826	DATASET.00000001
FILE_ID.00039827	DATASET.00000003
FILE_ID.00039830	DATASET.00000001
FILE_ID.00039831	DATASET.00000003
FILE_ID.00039834	DATASET.00000001
FILE_ID.00039835	DATASET.00000003
FILE_ID.00039838	DATASET.00000001
FILE_ID.00039839	DATASET.00000003
FILE_ID.00039842	DATASET.00000001
FILE_ID.00039843	DATASET.00000003
FILE_ID.00039846	DATASET.00000001
FILE_ID.00039847	DATASET.00000003
FILE_ID.00039850	DATASET.00000001
FILE_ID.00039851	DATASET.00000003
FILE_ID.00039854	DATASET.00000001
FILE_ID.00039855	DATASET.00000003
FILE_ID.00039858	DATASET.00000001
FILE_ID.00039859	DATASET.00000003
FILE_ID.00039862	DATASET.00000001
FILE_ID.00039863	DATASET.00000003
FILE_ID.00039866	DATASET.00000001
FILE_ID.00039867	DATASET.00000003
FILE_ID.00039870	DATASET.00000001
FILE_ID.00039871	DATASET.00000003
FILE_ID.00039874	DATASET.00000001
FILE_ID.00039875	DATASET.00000003
FILE_ID.00039878	DATASET.00000001
FILE_ID.00039879	DATASET.00000003
FILE_ID.00039882	DATASET.00000001
FILE_ID.00039883	DATASET.00000003
FILE_ID.00039886	DATASET.00000001
FILE_ID.00039887	DATASET.00000003
FILE_ID.00039890	DATASET.00000001
FILE_ID.00039891	DATASET.00000003
FILE_ID.00039894	DATASET.00000001
FILE_ID.00039895	DATASET.00000003
FILE_ID.00039898	DATASET.00000001
FILE_ID.00039899	DATASET.00000003
FILE_ID.00039902	DATASET.00000001
FILE_ID.00039903	DATASET.00000003
FILE_ID.00039906	DATASET.00000001
FILE_ID.00039907	DATASET.00000003
FILE_ID.00039910	DATASET.00000001
FILE_ID.00039911	DATASET.00000003
FILE_ID.00039914	DATASET.00000001
FILE_ID.00039915	DATASET.00000003
FILE_ID.00039918	DATASET.00000001
FILE_ID.00039919	DATASET.00000003
FILE_ID.00039922	DATASET.00000001
FILE_ID.00039923	DATASET.00000003
FILE_ID.00039926	DATASET.00000001
FILE_ID.00039927	DATASET.00000003
FILE_ID.00039930	DATASET.00000001
FILE_ID.00039931	DATASET.00000003
FILE_ID.00039934	DATASET.00000001
FILE_ID.00039935	DATASET.00000003
FILE_ID.00039938	DATASET.00000001
FILE_ID.00039939	DATASET.00000003
FILE_ID.00039942	DATASET.00000001
FILE_ID.00039943	DATASET.00000003
FILE_ID.00039946	DATASET.00000001
FILE_ID.00039947	DATASET.00000003
FILE_ID.00039950	DATASET.00000001
FILE_ID.00039951	DATASET.00000003
FILE_ID.00039954	DATASET.00000001
FILE_ID.00039955	DATASET.00000003
FILE_ID.00039958	DATASET.00000001
FILE_ID.00039959	DATASET.00000003
FILE_ID.00039962	DATASET.00000001
FILE_ID.00039963	DATASET.00000003
FILE_ID.00039966	DATASET.00000001
FILE_ID.00039967	DATASET.00000003
FILE_ID.00039970	DATASET.00000001
FILE_ID.00039971	DATASET.00000003
FILE_ID.00039974	DATASET.00000001
FILE_ID.00039975	DATASET.00000003
FILE_ID.00039978	DATASET.00000001
FILE_ID.00039979	DATASET.00000003
FILE_ID.00039982	DATASET.00000001
FILE_ID.00039983	DATASET.00000003
FILE_ID.00039986	DATASET.00000001
FILE_ID.00039987	DATASET.00000003
FILE_ID.00039990	DATASET.00000001
FILE_ID.00039991	DATASET.00000003
FILE_ID.00039994	DATASET.00000001
FILE_ID.00039995	DATASET.00000003
FILE_ID.00039998	DATASET.00000001
FILE_ID.00039999	DATASET.00000003
FILE_ID.00040002	DATASET.00000001
FILE_ID.00040003	DATASET.00000003
FILE_ID.00040006	DATASET.00000001
FILE_ID.00040007	DATASET.00000003
FILE_ID.00040010	DATASET.00000001
FILE_ID.00040011	DATASET.00000003
FILE_ID.00040014	DATASET.00000001
FILE_ID.00040015	DATASET.00000003
FILE_ID.00040018	DATASET.00000001
FILE_ID.00040019	DATASET.00000003
FILE_ID.00040022	DATASET.00000001
FILE_ID.00040023	DATASET.00000003
FILE_ID.00040026	DATASET.00000001
FILE_ID.00040027	DATASET.00000003
FILE_ID.00040030	DATASET.00000001
FILE_ID.00040031	DATASET.00000003
FILE_ID.00040034	DATASET.00000001
FILE_ID.00040035	DATASET.00000003
FILE_ID.00040038	DATASET.00000001
FILE_ID.00040039	DATASET.00000003
FILE_ID.00040042	DATASET.00000001
FILE_ID.00040043	DATASET.00000003
FILE_ID.00040046	DATASET.00000001
FILE_ID.00040047	DATASET.00000003
FILE_ID.00040050	DATASET.00000001
FILE_ID.00040051	DATASET.00000003
FILE_ID.00040054	DATASET.00000001
FILE_ID.00040055	DATASET.00000003
FILE_ID.00040058	DATASET.00000001
FILE_ID.00040059	DATASET.00000003
FILE_ID.00040062	DATASET.00000001
FILE_ID.00040063	DATASET.00000003
FILE_ID.00040066	DATASET.00000001
FILE_ID.00040067	DATASET.00000003
FILE_ID.00040070	DATASET.00000001
FILE_ID.00040071	DATASET.00000003
FILE_ID.00040074	DATASET.00000001
FILE_ID.00040075	DATASET.00000003
FILE_ID.00040078	DATASET.00000001
FILE_ID.00040079	DATASET.00000003
FILE_ID.00040082	DATASET.00000001
FILE_ID.00040083	DATASET.00000003
FILE_ID.00040086	DATASET.00000001
FILE_ID.00040087	DATASET.00000003
FILE_ID.00040090	DATASET.00000001
FILE_ID.00040091	DATASET.00000003
FILE_ID.00040094	DATASET.00000001
FILE_ID.00040095	DATASET.00000003
FILE_ID.00040098	DATASET.00000001
FILE_ID.00040099	DATASET.00000003
FILE_ID.00040102	DATASET.00000001
FILE_ID.00040103	DATASET.00000003
FILE_ID.00040106	DATASET.00000001
FILE_ID.00040107	DATASET.00000003
FILE_ID.00040110	DATASET.00000001
FILE_ID.00040111	DATASET.00000003
FILE_ID.00040114	DATASET.00000001
FILE_ID.00040115	DATASET.00000003
FILE_ID.00040118	DATASET.00000001
FILE_ID.00040119	DATASET.00000003
FILE_ID.00040122	DATASET.00000001
FILE_ID.00040123	DATASET.00000003
FILE_ID.00040126	DATASET.00000001
FILE_ID.00040127	DATASET.00000003
FILE_ID.00040130	DATASET.00000001
FILE_ID.00040131	DATASET.00000003
FILE_ID.00040134	DATASET.00000001
FILE_ID.00040135	DATASET.00000003
FILE_ID.00040138	DATASET.00000001
FILE_ID.00040139	DATASET.00000003
FILE_ID.00040142	DATASET.00000001
FILE_ID.00040143	DATASET.00000003
FILE_ID.00040146	DATASET.00000001
FILE_ID.00040147	DATASET.00000003
FILE_ID.00040150	DATASET.00000001
FILE_ID.00040151	DATASET.00000003
FILE_ID.00040154	DATASET.00000001
FILE_ID.00040155	DATASET.00000003
FILE_ID.00040158	DATASET.00000001
FILE_ID.00040159	DATASET.00000003
FILE_ID.00040162	DATASET.00000001
FILE_ID.00040163	DATASET.00000003
FILE_ID.00040166	DATASET.00000001
FILE_ID.00040167	DATASET.00000003
FILE_ID.00040170	DATASET.00000001
FILE_ID.00040171	DATASET.00000003
FILE_ID.00040174	DATASET.00000001
FILE_ID.00040175	DATASET.00000003
FILE_ID.00040178	DATASET.00000001
FILE_ID.00040179	DATASET.00000003
FILE_ID.00040182	DATASET.00000001
FILE_ID.00040183	DATASET.00000003
FILE_ID.00040186	DATASET.00000001
FILE_ID.00040187	DATASET.00000003
FILE_ID.00040190	DATASET.00000001
FILE_ID.00040191	DATASET.00000003
FILE_ID.00040194	DATASET.00000001
FILE_ID.00040195	DATASET.00000003
FILE_ID.00040198	DATASET.00000001
FILE_ID.00040199	DATASET.00000003
FILE_ID.00040202	DATASET.00000001
FILE_ID.00040203	DATASET.00000003
FILE_ID.00040206	DATASET.00000001
FILE_ID.00040207	DATASET.00000003
FILE_ID.00040210	DATASET.00000001
FILE_ID.00040211	DATASET.00000003
FILE_ID.00040214	DATASET.00000001
FILE_ID.00040215	DATASET.00000003
FILE_ID.00040218	DATASET.00000001
FILE_ID.00040219	DATASET.00000003
FILE_ID.00040222	DATASET.00000001
FILE_ID.00040223	DATASET.00000003
FILE_ID.00040226	DATASET.00000001
FILE_ID.00040227	DATASET.00000003
FILE_ID.00040230	DATASET.00000001
FILE_ID.00040231	DATASET.00000003
FILE_ID.00040234	DATASET.00000001
FILE_ID.00040235	DATASET.00000003
FILE_ID.00040238	DATASET.00000001
FILE_ID.00040239	DATASET.00000003
FILE_ID.00040242	DATASET.00000001
FILE_ID.00040243	DATASET.00000003
FILE_ID.00040246	DATASET.00000001
FILE_ID.00040247	DATASET.00000003
FILE_ID.00040250	DATASET.00000001
FILE_ID.00040251	DATASET.00000003
FILE_ID.00040254	DATASET.00000001
FILE_ID.00040255	DATASET.00000003
FILE_ID.00040258	DATASET.00000001
FILE_ID.00040259	DATASET.00000003
FILE_ID.00040262	DATASET.00000001
FILE_ID.00040263	DATASET.00000003
FILE_ID.00040266	DATASET.00000001
FILE_ID.00040267	DATASET.00000003
FILE_ID.00040270	DATASET.00000001
FILE_ID.00040271	DATASET.00000003
FILE_ID.00040274	DATASET.00000001
FILE_ID.00040275	DATASET.00000003
FILE_ID.00040278	DATASET.00000001
FILE_ID.00040279	DATASET.00000003
FILE_ID.00040282	DATASET.00000001
FILE_ID.00040283	DATASET.00000003
FILE_ID.00040286	DATASET.00000001
FILE_ID.00040287	DATASET.00000003
FILE_ID.00040290	DATASET.00000001
FILE_ID.00040291	DATASET.00000003
FILE_ID.00040294	DATASET.00000001
FILE_ID.00040295	DATASET.00000003
FILE_ID.00040298	DATASET.00000001
FILE_ID.00040299	DATASET.00000003
FILE_ID.00040302	DATASET.00000001
FILE_ID.00040303	DATASET.00000003
FILE_ID.00040306	DATASET.00000001
FILE_ID.00040307	DATASET.00000003
FILE_ID.00040310	DATASET.00000001
FILE_ID.00040311	DATASET.00000003
FILE_ID.00040314	DATASET.00000001
FILE_ID.00040315	DATASET.00000003
FILE_ID.00040318	DATASET.00000001
FILE_ID.00040319	DATASET.00000003
FILE_ID.00040322	DATASET.00000001
FILE_ID.00040323	DATASET.00000003
FILE_ID.00040326	DATASET.00000001
FILE_ID.00040327	DATASET.00000003
FILE_ID.00040330	DATASET.00000001
FILE_ID.00040331	DATASET.00000003
FILE_ID.00040334	DATASET.00000001
FILE_ID.00040335	DATASET.00000003
FILE_ID.00040338	DATASET.00000001
FILE_ID.00040339	DATASET.00000003
FILE_ID.00040342	DATASET.00000001
FILE_ID.00040343	DATASET.00000003
FILE_ID.00040346	DATASET.00000001
FILE_ID.00040347	DATASET.00000003
FILE_ID.00040350	DATASET.00000001
FILE_ID.00040351	DATASET.00000003
FILE_ID.00040354	DATASET.00000001
FILE_ID.00040355	DATASET.00000003
FILE_ID.00040358	DATASET.00000001
FILE_ID.00040359	DATASET.00000003
FILE_ID.00040362	DATASET.00000001
FILE_ID.00040363	DATASET.00000003
FILE_ID.00040366	DATASET.00000001
FILE_ID.00040367	DATASET.00000003
FILE_ID.00040370	DATASET.00000001
FILE_ID.00040371	DATASET.00000003
FILE_ID.00040374	DATASET.00000001
FILE_ID.00040375	DATASET.00000003
FILE_ID.00040378	DATASET.00000001
FILE_ID.00040379	DATASET.00000003
FILE_ID.00040382	DATASET.00000001
FILE_ID.00040383	DATASET.00000003
FILE_ID.00040386	DATASET.00000001
FILE_ID.00040387	DATASET.00000003
FILE_ID.00040390	DATASET.00000001
FILE_ID.00040391	DATASET.00000003
FILE_ID.00040394	DATASET.00000001
FILE_ID.00040395	DATASET.00000003
FILE_ID.00040398	DATASET.00000001
FILE_ID.00040399	DATASET.00000003
FILE_ID.00040402	DATASET.00000001
FILE_ID.00040403	DATASET.00000003
FILE_ID.00040406	DATASET.00000001
FILE_ID.00040407	DATASET.00000003
FILE_ID.00040410	DATASET.00000001
FILE_ID.00040411	DATASET.00000003
FILE_ID.00040414	DATASET.00000001
FILE_ID.00040415	DATASET.00000003
FILE_ID.00040418	DATASET.00000001
FILE_ID.00040419	DATASET.00000003
FILE_ID.00040422	DATASET.00000001
FILE_ID.00040423	DATASET.00000003
FILE_ID.00040426	DATASET.00000001
FILE_ID.00040427	DATASET.00000003
FILE_ID.00040430	DATASET.00000001
FILE_ID.00040431	DATASET.00000003
FILE_ID.00040434	DATASET.00000001
FILE_ID.00040435	DATASET.00000003
FILE_ID.00040438	DATASET.00000001
FILE_ID.00040439	DATASET.00000003
FILE_ID.00040442	DATASET.00000001
FILE_ID.00040443	DATASET.00000003
FILE_ID.00040446	DATASET.00000001
FILE_ID.00040447	DATASET.00000003
FILE_ID.00040450	DATASET.00000001
FILE_ID.00040451	DATASET.00000003
FILE_ID.00040454	DATASET.00000001
FILE_ID.00040455	DATASET.00000003
FILE_ID.00040458	DATASET.00000001
FILE_ID.00040459	DATASET.00000003
FILE_ID.00040462	DATASET.00000001
FILE_ID.00040463	DATASET.00000003
FILE_ID.00040466	DATASET.00000001
FILE_ID.00040467	DATASET.00000003
FILE_ID.00040470	DATASET.00000001
FILE_ID.00040471	DATASET.00000003
FILE_ID.00040474	DATASET.00000001
FILE_ID.00040475	DATASET.00000003
FILE_ID.00040478	DATASET.00000001
FILE_ID.00040479	DATASET.00000003
FILE_ID.00040482	DATASET.00000001
FILE_ID.00040483	DATASET.00000003
FILE_ID.00040486	DATASET.00000001
FILE_ID.00040487	DATASET.00000003
FILE_ID.00040490	DATASET.00000001
FILE_ID.00040491	DATASET.00000003
FILE_ID.00040494	DATASET.00000001
FILE_ID.00040495	DATASET.00000003
FILE_ID.00040498	DATASET.00000001
FILE_ID.00040499	DATASET.00000003
FILE_ID.00040502	DATASET.00000001
FILE_ID.00040503	DATASET.00000003
FILE_ID.00040506	DATASET.00000001
FILE_ID.00040507	DATASET.00000003
FILE_ID.00040510	DATASET.00000001
FILE_ID.00040511	DATASET.00000003
FILE_ID.00040514	DATASET.00000001
FILE_ID.00040515	DATASET.00000003
FILE_ID.00040518	DATASET.00000001
FILE_ID.00040519	DATASET.00000003
FILE_ID.00040522	DATASET.00000001
FILE_ID.00040523	DATASET.00000003
FILE_ID.00040526	DATASET.00000001
FILE_ID.00040527	DATASET.00000003
FILE_ID.00040530	DATASET.00000001
FILE_ID.00040531	DATASET.00000003
FILE_ID.00040534	DATASET.00000001
FILE_ID.00040535	DATASET.00000003
FILE_ID.00040538	DATASET.00000001
FILE_ID.00040539	DATASET.00000003
FILE_ID.00040542	DATASET.00000001
FILE_ID.00040543	DATASET.00000003
FILE_ID.00040546	DATASET.00000001
FILE_ID.00040547	DATASET.00000003
FILE_ID.00040550	DATASET.00000001
FILE_ID.00040551	DATASET.00000003
FILE_ID.00040554	DATASET.00000001
FILE_ID.00040555	DATASET.00000003
FILE_ID.00040558	DATASET.00000001
FILE_ID.00040559	DATASET.00000003
FILE_ID.00040562	DATASET.00000001
FILE_ID.00040563	DATASET.00000003
FILE_ID.00040566	DATASET.00000001
FILE_ID.00040567	DATASET.00000003
FILE_ID.00040570	DATASET.00000001
FILE_ID.00040571	DATASET.00000003
FILE_ID.00040574	DATASET.00000001
FILE_ID.00040575	DATASET.00000003
FILE_ID.00040578	DATASET.00000001
FILE_ID.00040579	DATASET.00000003
FILE_ID.00040582	DATASET.00000001
FILE_ID.00040583	DATASET.00000003
FILE_ID.00040586	DATASET.00000001
FILE_ID.00040587	DATASET.00000003
FILE_ID.00040590	DATASET.00000001
FILE_ID.00040591	DATASET.00000003
FILE_ID.00040594	DATASET.00000001
FILE_ID.00040595	DATASET.00000003
FILE_ID.00040598	DATASET.00000001
FILE_ID.00040599	DATASET.00000003
FILE_ID.00040602	DATASET.00000001
FILE_ID.00040603	DATASET.00000003
FILE_ID.00040606	DATASET.00000001
FILE_ID.00040607	DATASET.00000003
FILE_ID.00040610	DATASET.00000001
FILE_ID.00040611	DATASET.00000003
FILE_ID.00040614	DATASET.00000001
FILE_ID.00040615	DATASET.00000003
FILE_ID.00040618	DATASET.00000001
FILE_ID.00040619	DATASET.00000003
FILE_ID.00040622	DATASET.00000001
FILE_ID.00040623	DATASET.00000003
FILE_ID.00040626	DATASET.00000001
FILE_ID.00040627	DATASET.00000003
FILE_ID.00040630	DATASET.00000001
FILE_ID.00040631	DATASET.00000003
FILE_ID.00040634	DATASET.00000001
FILE_ID.00040635	DATASET.00000003
FILE_ID.00040638	DATASET.00000001
FILE_ID.00040639	DATASET.00000003
FILE_ID.00040642	DATASET.00000001
FILE_ID.00040643	DATASET.00000003
FILE_ID.00040646	DATASET.00000001
FILE_ID.00040647	DATASET.00000003
FILE_ID.00040650	DATASET.00000001
FILE_ID.00040651	DATASET.00000003
FILE_ID.00040654	DATASET.00000001
FILE_ID.00040655	DATASET.00000003
FILE_ID.00040658	DATASET.00000001
FILE_ID.00040659	DATASET.00000003
FILE_ID.00040662	DATASET.00000001
FILE_ID.00040663	DATASET.00000003
FILE_ID.00040666	DATASET.00000001
FILE_ID.00040667	DATASET.00000003
FILE_ID.00040670	DATASET.00000001
FILE_ID.00040671	DATASET.00000003
FILE_ID.00040674	DATASET.00000001
FILE_ID.00040675	DATASET.00000003
FILE_ID.00040678	DATASET.00000001
FILE_ID.00040679	DATASET.00000003
FILE_ID.00040682	DATASET.00000001
FILE_ID.00040683	DATASET.00000003
FILE_ID.00040686	DATASET.00000001
FILE_ID.00040687	DATASET.00000003
FILE_ID.00040690	DATASET.00000001
FILE_ID.00040691	DATASET.00000003
FILE_ID.00040694	DATASET.00000001
FILE_ID.00040695	DATASET.00000003
FILE_ID.00040698	DATASET.00000001
FILE_ID.00040699	DATASET.00000003
FILE_ID.00040702	DATASET.00000001
FILE_ID.00040703	DATASET.00000003
FILE_ID.00040706	DATASET.00000001
FILE_ID.00040707	DATASET.00000003
FILE_ID.00040710	DATASET.00000001
FILE_ID.00040711	DATASET.00000003
FILE_ID.00040714	DATASET.00000001
FILE_ID.00040715	DATASET.00000003
FILE_ID.00040718	DATASET.00000001
FILE_ID.00040719	DATASET.00000003
FILE_ID.00040722	DATASET.00000001
FILE_ID.00040723	DATASET.00000003
FILE_ID.00040726	DATASET.00000001
FILE_ID.00040727	DATASET.00000003
FILE_ID.00040730	DATASET.00000001
FILE_ID.00040731	DATASET.00000003
FILE_ID.00040734	DATASET.00000001
FILE_ID.00040735	DATASET.00000003
FILE_ID.00040738	DATASET.00000001
FILE_ID.00040739	DATASET.00000003
FILE_ID.00040742	DATASET.00000001
FILE_ID.00040743	DATASET.00000003
FILE_ID.00040746	DATASET.00000001
FILE_ID.00040747	DATASET.00000003
FILE_ID.00040750	DATASET.00000001
FILE_ID.00040751	DATASET.00000003
FILE_ID.00040754	DATASET.00000001
FILE_ID.00040755	DATASET.00000003
FILE_ID.00040758	DATASET.00000001
FILE_ID.00040759	DATASET.00000003
FILE_ID.00040762	DATASET.00000001
FILE_ID.00040763	DATASET.00000003
FILE_ID.00040766	DATASET.00000001
FILE_ID.00040767	DATASET.00000003
FILE_ID.00040770	DATASET.00000001
FILE_ID.00040771	DATASET.00000003
FILE_ID.00040774	DATASET.00000001
FILE_ID.00040775	DATASET.00000003
FILE_ID.00040778	DATASET.00000001
FILE_ID.00040779	DATASET.00000003
FILE_ID.00040782	DATASET.00000001
FILE_ID.00040783	DATASET.00000003
FILE_ID.00040786	DATASET.00000001
FILE_ID.00040787	DATASET.00000003
FILE_ID.00040790	DATASET.00000001
FILE_ID.00040791	DATASET.00000003
FILE_ID.00040794	DATASET.00000001
FILE_ID.00040795	DATASET.00000003
FILE_ID.00040798	DATASET.00000001
FILE_ID.00040799	DATASET.00000003
FILE_ID.00040802	DATASET.00000001
FILE_ID.00040803	DATASET.00000003
FILE_ID.00040806	DATASET.00000001
FILE_ID.00040807	DATASET.00000003
FILE_ID.00040810	DATASET.00000001
FILE_ID.00040811	DATASET.00000003
FILE_ID.00040814	DATASET.00000001
FILE_ID.00040815	DATASET.00000003
FILE_ID.00040818	DATASET.00000001
FILE_ID.00040819	DATASET.00000003
FILE_ID.00040822	DATASET.00000001
FILE_ID.00040823	DATASET.00000003
FILE_ID.00040826	DATASET.00000001
FILE_ID.00040827	DATASET.00000003
FILE_ID.00040830	DATASET.00000001
FILE_ID.00040831	DATASET.00000003
FILE_ID.00040834	DATASET.00000001
FILE_ID.00040835	DATASET.00000003
FILE_ID.00040838	DATASET.00000001
FILE_ID.00040839	DATASET.00000003
FILE_ID.00040842	DATASET.00000001
FILE_ID.00040843	DATASET.00000003
FILE_ID.00040846	DATASET.00000001
FILE_ID.00040847	DATASET.00000003
FILE_ID.00040850	DATASET.00000001
FILE_ID.00040851	DATASET.00000003
FILE_ID.00040854	DATASET.00000001
FILE_ID.00040855	DATASET.00000003
FILE_ID.00040858	DATASET.00000001
FILE_ID.00040859	DATASET.00000003
FILE_ID.00040862	DATASET.00000001
FILE_ID.00040863	DATASET.00000003
FILE_ID.00040866	DATASET.00000001
FILE_ID.00040867	DATASET.00000003
FILE_ID.00040870	DATASET.00000001
FILE_ID.00040871	DATASET.00000003
FILE_ID.00040874	DATASET.00000001
FILE_ID.00040875	DATASET.00000003
FILE_ID.00040878	DATASET.00000001
FILE_ID.00040879	DATASET.00000003
FILE_ID.00040882	DATASET.00000001
FILE_ID.00040883	DATASET.00000003
FILE_ID.00040886	DATASET.00000001
FILE_ID.00040887	DATASET.00000003
FILE_ID.00040890	DATASET.00000001
FILE_ID.00040891	DATASET.00000003
FILE_ID.00040894	DATASET.00000001
FILE_ID.00040895	DATASET.00000003
FILE_ID.00040898	DATASET.00000001
FILE_ID.00040899	DATASET.00000003
FILE_ID.00040902	DATASET.00000001
FILE_ID.00040903	DATASET.00000003
FILE_ID.00040906	DATASET.00000001
FILE_ID.00040907	DATASET.00000003
FILE_ID.00040910	DATASET.00000001
FILE_ID.00040911	DATASET.00000003
FILE_ID.00040914	DATASET.00000001
FILE_ID.00040915	DATASET.00000003
FILE_ID.00040918	DATASET.00000001
FILE_ID.00040919	DATASET.00000003
FILE_ID.00040922	DATASET.00000001
FILE_ID.00040923	DATASET.00000003
FILE_ID.00040926	DATASET.00000001
FILE_ID.00040927	DATASET.00000003
FILE_ID.00040930	DATASET.00000001
FILE_ID.00040931	DATASET.00000003
FILE_ID.00040934	DATASET.00000001
FILE_ID.00040935	DATASET.00000003
FILE_ID.00040938	DATASET.00000001
FILE_ID.00040939	DATASET.00000003
FILE_ID.00040942	DATASET.00000001
FILE_ID.00040943	DATASET.00000003
FILE_ID.00040946	DATASET.00000001
FILE_ID.00040947	DATASET.00000003
FILE_ID.00040950	DATASET.00000001
FILE_ID.00040951	DATASET.00000003
FILE_ID.00040954	DATASET.00000001
FILE_ID.00040955	DATASET.00000003
FILE_ID.00040958	DATASET.00000001
FILE_ID.00040959	DATASET.00000003
FILE_ID.00040962	DATASET.00000001
FILE_ID.00040963	DATASET.00000003
FILE_ID.00040966	DATASET.00000001
FILE_ID.00040967	DATASET.00000003
FILE_ID.00040970	DATASET.00000001
FILE_ID.00040971	DATASET.00000003
FILE_ID.00040974	DATASET.00000001
FILE_ID.00040975	DATASET.00000003
FILE_ID.00040978	DATASET.00000001
FILE_ID.00040979	DATASET.00000003
FILE_ID.00040982	DATASET.00000001
FILE_ID.00040983	DATASET.00000003
FILE_ID.00040986	DATASET.00000001
FILE_ID.00040987	DATASET.00000003
FILE_ID.00040990	DATASET.00000001
FILE_ID.00040991	DATASET.00000003
FILE_ID.00040994	DATASET.00000001
FILE_ID.00040995	DATASET.00000003
FILE_ID.00040998	DATASET.00000001
FILE_ID.00040999	DATASET.00000003
FILE_ID.00041002	DATASET.00000001
FILE_ID.00041003	DATASET.00000003
FILE_ID.00041006	DATASET.00000001
FILE_ID.00041007	DATASET.00000003
FILE_ID.00041010	DATASET.00000001
FILE_ID.00041011	DATASET.00000003
FILE_ID.00041014	DATASET.00000001
FILE_ID.00041015	DATASET.00000003
FILE_ID.00041018	DATASET.00000001
FILE_ID.00041019	DATASET.00000003
FILE_ID.00041022	DATASET.00000001
FILE_ID.00041023	DATASET.00000003
FILE_ID.00041026	DATASET.00000001
FILE_ID.00041027	DATASET.00000003
FILE_ID.00041030	DATASET.00000001
FILE_ID.00041031	DATASET.00000003
FILE_ID.00041034	DATASET.00000001
FILE_ID.00041035	DATASET.00000003
FILE_ID.00041038	DATASET.00000001
FILE_ID.00041039	DATASET.00000003
FILE_ID.00041042	DATASET.00000001
FILE_ID.00041043	DATASET.00000003
FILE_ID.00041046	DATASET.00000001
FILE_ID.00041047	DATASET.00000003
FILE_ID.00041050	DATASET.00000001
FILE_ID.00041051	DATASET.00000003
FILE_ID.00041054	DATASET.00000001
FILE_ID.00041055	DATASET.00000003
FILE_ID.00041058	DATASET.00000001
FILE_ID.00041059	DATASET.00000003
FILE_ID.00041062	DATASET.00000001
